"","SalePrice","trp1","trp2","trp3","trp4","trp5","trp6","trp7","trp8","trp13","trp14","trp15","trp16"
"1",12.2476991163726,12.2292665570762,12.24966188949,12.2481423959232,12.2277070680315,12.2335362877739,12.2119219425916,12.2542163547783,12.221618767872,12.2508020401001,12.2503634883824,665.121139545362,12.2345936615247
"2",12.1090164423137,12.1585690969146,12.1488868331582,12.0927409289297,12.1267018300173,12.1552779579425,12.1130386951454,12.0680666131746,12.1838519607961,12.0468378067017,12.203180513594,316.210740409759,12.2107218144175
"3",12.3171711672987,12.2849904297866,12.3002367727463,12.3023730316309,12.2619200876372,12.2743139657614,12.2706417585747,12.3123484500897,12.2801201926874,12.2510719299316,12.3160953823497,1512.36776368804,12.2698546698568
"4",11.8494048444231,12.0186477368984,11.9560785787036,11.8955050448477,12.0708445019834,11.9985872548597,12.0280232856589,11.9322048820246,12.0518088870597,11.9589376449585,12.0034804880595,937.862155792089,11.9784069173798
"5",12.4292201968364,12.5563153944398,12.5359452105069,12.4862393912905,12.5656144653384,12.5910818989234,12.6072455361062,12.4923066989623,12.5262738748144,12.5634460449219,12.5981014646963,919.411322935081,12.5527940696166
"6",11.8706069022246,11.9700924332198,11.9259590511854,11.9062863387277,12.0007513766236,11.8083983702834,11.9304733219615,11.9118669230252,11.9996229450319,11.8998489379883,11.8219969608003,-2689.7176606044,11.8136126297273
"7",12.634606283893,12.5235854570889,12.5755031155804,12.589448594953,12.495796333766,12.4968860044933,12.5199839921021,12.5801926953201,12.5116937131491,12.4954614639282,12.5710045828775,-259.111724179045,12.5156963955639
"8",12.2060776455177,12.2371912082798,12.2639334735395,12.2133604306278,12.3012276187305,12.3199008099399,12.3162059454735,12.2180042479631,12.3090243204355,12.2402305603027,12.3488533243325,1452.06025721645,12.3216770401597
"9",11.7745279008585,11.7116506736647,11.6868534893414,11.786774008634,11.6839781162317,11.783481653356,11.8495258822937,11.8129360859875,11.8178055294961,11.7207069396973,11.7451199921942,2101.07977906919,11.7949872067537
"10",11.6784483779882,11.7733420329269,11.7804023172745,11.722572457328,11.6482680503641,11.7438343381131,11.7280525828836,11.7020104799014,11.757050336146,11.748893737793,11.8121276759722,-12796.6058430075,11.8537054771009
"11",11.7714438820996,11.766182519021,11.7603159208815,11.7683077568083,11.7722251566408,11.7792339686396,11.7174688543625,11.7763134798768,11.7768289045812,11.7358465194702,11.72603346388,644.842572599406,11.7552788764094
"12",12.75130259456,12.9116196317969,12.8321929547503,12.7755534504973,12.8001263612129,12.8717294007965,12.8447497750967,12.7856809870643,12.8088127202299,12.8756666183472,12.9376615094931,833.80050602627,12.8753189902801
"13",11.8775755229785,11.7841564388965,11.7951531483246,11.8093343949386,11.8633389471026,11.7212882287797,11.7459790328781,11.7718667726429,11.7657160171304,11.7714862823486,11.6898930526283,-7115.19054230242,11.7290006444932
"14",12.5407611493884,12.2708001598294,12.3274209557515,12.4135695102424,12.2673783341438,12.3064016896006,12.3664691780459,12.4466107430457,12.3121902582396,12.307523727417,12.3607696342866,940.803727423325,12.3191052347806
"15",11.9640074537369,11.9550815090865,11.9352269428027,11.9391158884128,11.8587695334024,11.9492752722651,11.9129943605278,11.9425171059658,11.9053822898512,11.8916940689087,11.930180900199,933.924040681643,11.9335762728941
"16",11.7905647772974,11.724606678951,11.7203268870484,11.7752173462946,11.6717431905474,11.8255428524441,11.8274708927424,11.7540387974283,11.7253621431974,11.7665271759033,11.8458904787228,-2485.42691845716,11.8801501235313
"17",11.9117082963145,11.9573078625503,11.9163693599502,11.9294531116926,11.8995147159826,11.9729888038443,11.949923207222,11.9090843911132,11.9644347476569,11.9236965179443,11.9487513274894,1202.61433817856,11.9740148795199
"18",11.4075760603618,11.5224397855103,11.5364970204028,11.5459327974254,11.6575070788725,11.544906497418,11.5347867326461,11.5334244663389,11.5734314058725,11.4723644256592,11.4745622175977,-3501.80886323354,11.5288235883925
"19",11.9766657704908,12.0079565425921,11.8995005596102,11.9504791530529,12.0160293987412,11.8993400361921,11.9943450113729,11.9541460830386,11.9885226877552,11.9360084533691,11.8766309254147,387.919695627109,11.8931913426257
"20",11.8422364063316,11.7926739192169,11.7921144024278,11.8150851708582,11.7765361770821,11.8312714025325,11.7984908112531,11.8322255129942,11.792454670328,11.8176031112671,11.770646868223,433.042503326975,11.77168993555
"21",12.6925061865422,12.6752597993358,12.6990275201562,12.6918484021237,12.6395304947153,12.65254986715,12.6874871711512,12.6760862517724,12.5586781722214,12.6882753372192,12.7307011273501,1170.85574273246,12.657505970581
"22",11.845109950884,11.7485124630757,11.7548707240948,11.8274860917388,11.699748447883,11.8051801554817,11.752941588433,11.7911394919885,11.7365414789364,11.7582836151123,11.768887245482,6894.0469085531,11.8146445343046
"23",12.345838935722,12.3382635349781,12.2968029359973,12.342616167042,12.3668569228616,12.2961384905394,12.3385321917552,12.3565075533546,12.3944955413175,12.39377784729,12.3400295990169,454.386683674286,12.3085096647125
"24",11.7745279008585,11.805466597715,11.808718670679,11.7786792225716,11.8367589661635,11.8583904691726,11.8418409567187,11.7954843609877,11.8679712207991,11.7885837554932,11.7430698442237,5515.21529110112,11.7894249279274
"25",11.9447143748812,11.9513491836349,11.8862153711853,11.8896890506904,11.8109216258523,11.8961661286696,11.9045894820114,11.9010845134517,11.9006362237878,11.9200811386108,11.906689763131,1349.83720355601,11.9376243905737
"26",12.4541078140223,12.4136852668584,12.3919013667761,12.452467498965,12.4305890379924,12.4428711178346,12.4640033284586,12.4541828564267,12.4633659092767,12.4141054153442,12.4780816673064,450.636803935155,12.4510466043258
"27",11.8115548958305,11.7593523807283,11.7764693811034,11.7783234182464,11.7818055351897,11.7597336200426,11.8153481012689,11.7916636543099,11.7906295050208,11.7920265197754,11.7712188158958,641.715335451551,11.7936210622629
"28",12.631343648903,12.5823158439732,12.584609299641,12.6226154926342,12.5752179401202,12.5996330982393,12.5538512393897,12.6084199675815,12.5882988506312,12.593957901001,12.6310494540427,-202.382422351754,12.5954983484213
"29",12.2428914379184,12.2165632616877,12.1779104692838,12.1461590853069,12.1979250169602,12.2405406703378,12.202929916658,12.1669085733539,12.2039786317669,12.1841812133789,12.1979883174008,133.794059046621,12.1922491272931
"30",11.1346036226839,11.1256064581817,11.2063143599298,11.2511537833717,11.0764254545263,11.1198487980329,11.0687703537247,11.1823347707623,11.0867269271727,11.1405735015869,11.0912204920142,3640.59355232142,11.1693574389772
"31",11.9140545193031,11.8624175297616,11.8846298350539,11.8746933383388,11.8025923698302,11.849533298105,11.8670001935557,11.8919401757569,11.8163358297416,11.8663654327393,11.8493604903506,-655.364280278718,11.8609588645383
"32",12.1001619785669,12.1850260216254,12.1329738992386,12.1983658064744,12.1443203641318,12.1821832662747,12.1870771104266,12.145425377374,12.243159765591,12.2649002075195,12.1393785337804,507.258821692366,12.1445186230904
"33",12.0167325160771,12.0489113957219,12.076564109915,12.0136797644065,12.1052988444074,12.0572313738097,12.0740478966057,12.0459509515484,12.0502360670475,12.066478729248,12.0777397726821,-951.927185355638,12.0349992084828
"34",12.5335798157657,12.5947683247603,12.590332123957,12.5745751615136,12.5597436595123,12.5843089108886,12.5900928010088,12.5482767873458,12.5702632862909,12.564133644104,12.5945142222385,5175.5599228618,12.5485940890689
"35",12.6410997921206,12.6222263394237,12.629987340933,12.6509161254841,12.636228052166,12.6241872686872,12.6159061435664,12.6068470834244,12.5449325432545,12.5847425460815,12.6744683739985,652.313194659877,12.6298959647043
"36",11.8844959179307,11.9506519447045,11.9582122915153,11.9116571874485,11.9350388897728,11.9198187362597,11.9145473118243,11.9019608152237,11.8679188739041,11.8805665969849,11.9457661452543,747.306143249578,11.9506179716998
"37",11.9381997363009,11.892511776798,11.9456111356581,11.9440392283269,11.9880815729002,11.9161004681724,12.0003069759861,11.9606589051386,11.9851683953271,11.9772319793701,11.9595851806917,-1638.66741985888,11.9449938085248
"38",11.5991123354811,11.7696903416869,11.7699219476688,11.7952653746787,11.7353882330435,11.7871027545784,11.8214798996274,11.8222489284291,11.7703777070208,11.8123378753662,11.7295921560381,21.4804416926823,11.7399563970737
"39",11.314486721294,11.3320293403301,11.3552947216834,11.415122432644,11.2733770691051,11.3452097859666,11.3444987879901,11.3774938246014,11.3571138271232,11.277361869812,11.1930005868989,20117.9945111302,11.2519273590245
"40",11.9829353441964,11.8515516002004,11.8821271657177,11.9639493700504,11.8272387407525,11.91556013276,11.8412688910376,11.9636909972484,11.8751454715044,11.8621997833252,11.88235403697,726.168251759566,11.8912021004959
"41",12.043559598368,12.0953621395931,12.0659961687856,11.9881404081335,12.0490948347131,12.0870254524905,11.9952519479255,11.969136766076,12.0989478723166,11.9893846511841,12.0331749273847,-573.689989603018,12.0373153191991
"42",11.8775755229785,11.9114488601816,11.8613391668437,11.856546727322,11.845504279075,11.8935433069572,11.872248226061,11.855707764247,11.8796376517892,11.8955965042114,11.871198445945,-1960.10422765735,11.904018554614
"43",11.7772186371293,11.7869249633758,11.7394339686528,11.7546394402045,11.7550249665264,11.8209238019811,11.7757966876633,11.7636039405454,11.7383511594806,11.7544918060303,11.7763678061952,972.287875760795,11.8056293288594
"44",11.8565222615337,11.9090560892722,11.8856262705995,11.842635071238,11.8759009957213,11.9280983647866,11.8459374903371,11.8339085677518,11.7782842468904,11.8158617019653,11.9011444567552,-1746.95263350608,11.9453941979329
"45",12.6757668519096,12.6288565296617,12.590508729247,12.6126318361231,12.564440605647,12.6108200157408,12.5858416958144,12.594442994353,12.5859550932346,12.5781450271606,12.6181177645097,5335.43964381675,12.5664535596276
"46",12.387089184492,12.4607377877379,12.5210973706988,12.4242445455889,12.5279468554084,12.4637601607001,12.4592270687104,12.4355509065152,12.4788558566249,12.4498834609985,12.4458900845608,-3348.11189608664,12.436696804797
"47",12.4280194810656,12.4618853370541,12.4401074407436,12.4091397487384,12.4558748458101,12.4376005481462,12.4169896394809,12.4008952827563,12.4137293439102,12.403956413269,12.4289455915666,378.780655247789,12.4143303439903
"48",11.6351519472128,11.436106742429,11.4679549840553,11.5991378454874,11.3300968416647,11.4568834317026,11.5331824164348,11.6541772121271,11.4748399729178,11.5063924789429,11.4625304868751,-14078.0289728394,11.4880545386648
"49",11.7519502394255,11.7986846649521,11.8017290729953,11.7608387406796,11.7698261376854,11.7795976212054,11.7732749410047,11.7541128136369,11.8150913384507,11.7992563247681,11.7724121469553,767.185582400784,11.8160899157517
"50",12.0839106612575,12.0825011265039,12.0593983156582,12.0827885081223,12.0887965425255,12.1200783216453,12.0659800733626,12.0778680430001,12.0980734664693,12.1346445083618,12.0873128200514,-8468.25067045881,12.0960881086597
"51",11.6483388355627,11.7085801949354,11.678704370957,11.6715265028702,11.6916157561258,11.6807249284496,11.7454690555184,11.6857710212687,11.7071808511186,11.695858001709,11.7149861870028,-2529.14260847414,11.6971932422621
"52",11.6082447356423,11.4472578958725,11.4676991699975,11.623635048058,11.3964410518704,11.546199597235,11.5390912556201,11.6008165794038,11.4366959201692,11.5555038452148,11.4859179639147,-10063.7943875907,11.5621036015876
"53",12.8610012106691,12.8911169270668,12.8686832391996,12.6531941434102,12.722952955573,12.6386319192555,12.8244172890413,12.5688417398892,12.7654035075857,12.9444379806519,12.7474153558582,-1645.96850529611,12.7161457582531
"54",11.7752974217158,11.7498782728623,11.7622301194359,11.789285782802,11.7297367592552,11.733606059463,11.7385401919358,11.7911073735194,11.749602660969,11.7519617080688,11.7248182797663,5276.87908919841,11.7342721389783
"55",12.1034915969059,11.9500905728667,12.0491206764301,12.0579236028913,11.9236524789431,11.9583982188278,11.9967339050649,12.0529721484183,11.9912992898914,11.9870452880859,11.9807408743588,-581.166357983351,11.9781424413427
"56",12.0581583125382,12.1530139883269,12.1727567086319,12.1162901836545,12.1935763924799,12.1607213009968,12.2029852964,12.1290985797023,12.1519439117239,12.0921974182129,12.1505828907117,-1116.36745407784,12.1274141326019
"57",12.188422799337,12.1687955201928,12.191077973626,12.2034639958701,12.1924737172051,12.1576531754413,12.192722957905,12.1979780296398,12.2152490306097,12.1786661148071,12.1709011756594,1547.54423270784,12.1561031413372
"58",12.9917557065369,13.0955802787656,13.0822198810073,12.8646703413702,12.9557333367129,13.0440921749876,13.0856507859972,12.8949456753633,12.9465526127687,13.0256547927856,13.1689225540073,-7231.69003475246,13.0819955593135
"59",11.7352767024867,11.7337660480156,11.7395980904457,11.7365585686387,11.7052780148066,11.7056099929417,11.7514668656435,11.7186914848785,11.7160970865784,11.7401933670044,11.6868060928605,695.624835961226,11.7289312020364
"60",11.970356641103,12.1085653127046,12.0250615332044,11.9550083250963,12.0958657505841,11.9966887437724,12.0814631509621,11.9845702457266,12.06410887879,12.0104179382324,12.0009272401508,296.894167420444,12.001410799669
"61",11.5228856967645,11.4996072528823,11.5057520586573,11.5135725874968,11.3991044018272,11.5809794022772,11.4768393998931,11.5273825417735,11.5329478071162,11.4902648925781,11.4847826450866,11125.7969532237,11.5658014467056
"62",12.2185001037881,12.2392640726346,12.2054003323582,12.2249300951808,12.2337462018774,12.2551306396243,12.2422093876014,12.2266639278301,12.2796206986362,12.2142648696899,12.2553098669547,7502.11252230306,12.2295724643491
"63",11.8494048444231,11.7243137051257,11.8646839176415,11.8537671281943,11.9436710115382,11.8361677122542,11.8556737916952,11.8405905580211,11.8500888407346,11.8200063705444,11.7968858957953,124.150284223394,11.829782071859
"64",12.2991120672956,12.3308542516091,12.2748645035164,12.2670959990037,12.3261420744605,12.3092426604692,12.348864570344,12.3187277828461,12.3019490488671,12.3907041549683,12.3850772273903,540.969808090337,12.3607230772204
"65",12.6666602074286,12.5767483022818,12.6095672875828,12.6157871620783,12.6271082998028,12.5822500194791,12.6164465540056,12.6282909713509,12.5246966370056,12.5893316268921,12.6470187905606,612.307520458348,12.6023008168552
"66",12.1007176854125,12.3495418763784,12.3133221715703,12.2649341998791,12.295974665092,12.4735387630282,12.5661753190939,12.3626499306463,12.438921758697,12.52357006073,12.4703661819047,-477.541459803704,12.4297082490652
"67",12.3282947030234,12.2798704467325,12.297741074052,12.3244788796649,12.297386177545,12.3032806156318,12.2704201689301,12.3061757922204,12.2690239271863,12.3123054504395,12.2952336508678,505.90509867865,12.2727688852713
"68",11.2897944135779,11.3018878751976,11.3922635690367,11.419625002719,11.4008779113311,11.2635217841194,11.2113440215657,11.3794438141613,11.3110948015671,11.2541952133179,11.26011088428,995.252152115766,11.3175342583424
"69",12.3238601256211,12.4473510941187,12.3530127703671,12.2494965644187,12.3447838040528,12.3062504426642,12.3336804382836,12.2389435768324,12.2055082395821,12.2591400146484,12.3606532953228,-3256.63775803677,12.3576793389847
"70",12.4049276026276,12.5137161596776,12.5237937575545,12.3876225835118,12.5876821207752,12.4953325356339,12.6041809257688,12.39766149211,12.6666940693149,12.4652709960938,12.615141670415,57.1734639947577,12.5664952044008
"71",11.7714438820996,11.6898917700252,11.6712510264461,11.7140250656529,11.7002096329551,11.725953535547,11.7812990181834,11.7430670023389,11.747767683891,11.7316303253174,11.7050291911677,284.505512603606,11.739381368172
"72",12.1281165094513,12.1631047177309,12.1454896943104,12.1283644523014,12.1772898004199,12.1478219997544,12.1646190333867,12.131829427849,12.1907519010937,12.168158531189,12.1359376681571,-279.154819775907,12.1425004484856
"73",11.8838060295962,11.8576627526494,11.8285955793768,11.8711218382261,11.8555790789536,11.8898401246262,11.929024812233,11.8810234959129,11.8905231604654,11.897274017334,11.8819909841574,-1288.60984514303,11.9048639062804
"74",11.5843247720005,11.550429704861,11.5861610541517,11.6522457101667,11.4399404498651,11.531783618274,11.5599798685417,11.6471241235363,11.5777198044511,11.5720310211182,11.6038349284865,-335.603517469698,11.5982616320085
"75",11.4186257744496,11.4358816372699,11.4451493757049,11.4269794558721,11.491963743528,11.5031523584904,11.4137545415721,11.447014864935,11.4735430891965,11.4474029541016,11.4037181617032,3216.25923527635,11.4608443822162
"76",11.8185776042516,11.7226676757699,11.6908603259841,11.7420002807464,11.6680410965521,11.6442540280599,11.6705216240762,11.7377903079674,11.6983701956475,11.6394529342651,11.6425628356519,-1234.04054747869,11.6713189974037
"77",11.7519502394255,11.7448439080314,11.6520567130451,11.7010848820124,11.6374007794133,11.7521702096775,11.7362378089824,11.7362256402024,11.6324275616337,11.7239828109741,11.6594968681012,-3252.09682342084,11.681968857165
"78",11.8240872195876,11.6527080360175,11.5841382986858,11.6827632955226,11.6287995599244,11.6872210999489,11.6291375211619,11.757832137118,11.7631668434141,11.6665363311768,11.5854729970732,-2614.694997914,11.6283146701508
"79",11.6082447356423,11.6785623231685,11.6622285979324,11.6555111872036,11.6875185306205,11.5827427548586,11.6274201994038,11.6449491531519,11.5464756025634,11.5759906768799,11.6310666822262,-442.054618029909,11.6102485199359
"80",12.1730379593973,12.2046923907436,12.1528656981208,12.1297891157555,12.1451898696547,12.196865086242,12.1649254242134,12.178282669723,12.1496573015973,12.1302280426025,12.1987113117335,651.028309619306,12.1625957387316
"81",11.9414623606461,11.9801410423656,12.0593918421772,12.0258675506099,12.0492697713341,12.0137959694306,11.9867263662796,12.0175134164609,11.9945401402369,12.0469274520874,12.0080714655576,6301.52579003544,11.9950434845988
"82",12.4090175711512,12.3812119037514,12.3268522815934,12.264191877006,12.305673727963,12.3090120323346,12.3908955533947,12.371328297362,12.4299520819673,12.3725957870483,12.3962266430402,481.010554731871,12.3588370815366
"83",11.7480054922568,11.7943599097835,11.8404899579807,11.7999251273869,11.744732976519,11.6397128776367,11.6941829134513,11.778747568729,11.6980915761424,11.7039623260498,11.6683614985125,-147.535268320945,11.6876363514654
"84",12.034696963475,11.9883575661543,11.9525017691575,12.0263232660143,12.0256854592404,12.0304522747063,12.0415006883495,12.037801830074,12.030084724497,12.0842027664185,12.0101792435722,3951.43180517905,12.0394575592628
"85",12.4684407561441,12.4899759084645,12.4302501150032,12.4789789707335,12.4707013392854,12.5098321836788,12.4593741303277,12.4639158905635,12.4642010973343,12.4962406158447,12.4941805274673,895.158372422364,12.4566982893423
"86",12.0668163253066,12.0555687394835,12.0544544443398,12.1252949733193,12.0813067294565,12.120068892944,12.0828031232025,12.1019721302481,12.116050462469,12.1150321960449,12.1509266833145,-6767.45902056452,12.1164313688968
"87",12.0106719281964,11.9736223118429,11.9511722313494,12.0049451930253,11.9525161610144,12.0568522373104,11.9973290617182,12.0137199938264,11.9544689603283,11.9785633087158,12.0390522590572,6151.16604282849,12.0276985962599
"88",11.7248139145879,11.7383647785237,11.6493270423876,11.6903351219861,11.707447149489,11.7173647362124,11.7284188806988,11.7158040406737,11.6721683479204,11.6568613052368,11.7372528070753,574.882582965122,11.7611436910755
"89",11.6073352395314,11.6704912815417,11.6883563534553,11.5994657884364,11.735838838488,11.67382572099,11.6343176583831,11.5753383199183,11.5747975327223,11.5569124221802,11.606378483186,-3030.83430157516,11.6705486003045
"90",11.4988366825271,11.6207186475661,11.5956172477472,11.6584242882443,11.613042349433,11.5581836495094,11.5483736914134,11.6677583705443,11.6171990096926,11.6038303375244,11.5591979263138,559.068586469443,11.5606419927049
"91",12.0045743855087,11.8464379175097,11.8571893297278,11.943059317805,11.9468034398782,11.8552968925676,11.9503013396905,11.8972888868935,11.8752179323199,11.9055299758911,11.8059415737212,861.53354713407,11.8092013117846
"92",11.8048559999113,11.9345362068374,11.8911642720217,11.8614876860311,11.9770944886035,11.7158046434043,12.0798038754406,11.9123587640963,11.8314815320116,11.8174257278442,11.6621113599061,-2128.94675934137,11.673067957982
"93",12.2295498857083,12.1729625661543,12.1710723574272,12.2246206734108,12.134541465765,12.1755341295143,12.1447557556948,12.2395724784061,12.1210389602655,12.1942939758301,12.202388316688,1248.94646230723,12.1817877279972
"94",12.1281165094513,12.0916806099063,12.1505347565453,12.1406591090173,12.1148253573262,12.1663586217914,12.1123399958316,12.119811866528,12.1789480996461,12.0737495422363,12.1867510030847,-7474.11156180472,12.1433956721787
"95",12.2737359668903,12.2363145414487,12.2763357847532,12.312415193138,12.3148461476134,12.248696024751,12.3081512238306,12.3264090517694,12.2954532713686,12.2862768173218,12.2739795992542,462.976419308009,12.2473537244779
