"Id","Saleprice"
1461,123091.130576978
1462,160409.78419348
1463,181119.000146771
1464,197260.127151111
1465,186838.057286499
1466,163875.253098103
1467,175593.267121066
1468,162183.565199046
1469,187124.970166867
1470,119618.010757244
1471,184063.803340009
1472,90509.9735257017
1473,98699.197892167
1474,146930.886044145
1475,117257.692355207
1476,351800.429502516
1477,244233.36780576
1478,294711.792037358
1479,268011.901197141
1480,500773.955403025
1481,328747.536181629
1482,206524.190761322
1483,173710.619701394
1484,165189.494617425
1485,189016.762423218
1486,193289.824773424
1487,312508.568297791
1488,236920.0410605
1489,195005.184889833
1490,252207.87605959
1491,190779.684604811
1492,88181.7078478999
1493,175417.552031587
1494,273681.872028921
1495,297243.195457824
1496,246552.801700845
1497,194927.894104566
1498,162409.566203579
1499,160241.309333833
1500,158040.867348075
1501,189274.635596872
1502,145902.336169846
1503,264150.645690064
1504,245627.881643074
1505,231097.99765789
1506,194842.73099407
1507,256081.779272405
1508,188111.390531717
1509,158000.343616697
1510,144311.045127529
1511,145489.806839688
1512,168917.386897222
1513,147486.363599917
1514,155395.771925112
1515,207347.025695971
1516,145574.418573928
1517,172106.273927236
1518,130012.885615684
1519,208309.725729974
1520,134842.587919822
1521,133401.170996802
1522,176801.951420649
1523,114580.092814618
1524,130574.00588131
1525,125840.187945574
1526,113721.027024861
1527,106536.526577388
1528,139931.615958735
1529,160035.043528647
1530,180778.048006492
1531,109273.800355899
1532,95572.141576071
1533,138057.905254776
1534,119781.99766113
1535,142576.686774926
1536,104690.189443332
1537,64275.7249841254
1538,137496.706060601
1539,192580.240634251
1540,86433.703294396
1541,145011.833482758
1542,139504.885383982
1543,187436.01125328
1544,71551.0523481534
1545,117967.860814698
1546,137165.306854726
1547,137338.758020251
1548,139964.153307226
1549,111336.201843357
1550,139559.825437645
1551,108621.263503198
1552,135221.63824689
1553,151243.817124826
1554,116644.614195257
1555,169305.461816664
1556,81332.7526917095
1557,104982.695476739
1558,101584.24564808
1559,84607.9552054741
1560,140180.986367084
1561,110785.130473784
1562,129351.395373885
1563,126026.891256564
1564,158621.209797749
1565,138733.784240393
1566,259515.484192799
1567,82482.5063018569
1568,237491.206364866
1569,118407.849431463
1570,137976.444938043
1571,113005.343993656
1572,149475.075382129
1573,252954.907755329
1574,113780.641890673
1575,232424.110436155
1576,240040.702083107
1577,172558.022528327
1578,140500.617589806
1579,144470.927477723
1580,190744.595078128
1581,161742.595803204
1582,129093.067980207
1583,324875.002741862
1584,215416.640884543
1585,138034.175834826
1586,72293.6462504427
1587,111794.924838026
1588,158874.886653647
1589,98550.6132515766
1590,134058.035301607
1591,95339.5221693733
1592,116742.152913803
1593,124976.596739453
1594,127111.043456176
1595,118691.008052049
1596,225231.673125434
1597,196206.019988886
1598,225789.006275759
1599,165440.627112973
1600,159693.134652024
1601,59082.9144696766
1602,105719.979786186
1603,83025.9771820991
1604,273662.083248016
1605,237479.3275726
1606,164468.040876638
1607,167016.433604717
1608,210695.465769123
1609,180204.720601138
1610,148399.081323381
1611,140952.150854582
1612,170388.603977095
1613,154443.620841439
1614,128917.621649951
1615,83702.4367800768
1616,73932.182958918
1617,85764.7106999206
1618,124416.984363567
1619,138322.253671679
1620,167917.033371559
1621,135185.028695747
1622,135297.191711197
1623,273629.765454096
1624,220224.411623829
1625,118831.948727145
1626,165412.757860787
1627,188218.365988638
1628,283872.852356039
1629,172790.859003132
1630,367520.897962818
1631,232995.70954544
1632,240931.547074039
1633,166737.221599062
1634,185346.958728626
1635,169333.289606205
1636,152331.466161132
1637,202047.027514447
1638,181641.545067051
1639,182304.567751832
1640,251055.790351076
1641,176963.135192874
1642,249463.276442875
1643,225303.34933408
1644,240135.651251371
1645,215723.622363593
1646,155603.510923543
1647,152676.904442613
1648,134178.429002366
1649,140531.758030268
1650,112969.714241192
1651,121028.854590289
1652,95172.2962631579
1653,96591.6455295149
1654,146991.352053928
1655,138906.276227377
1656,140853.109392891
1657,151333.872604745
1658,143060.315227354
1659,124671.268352601
1660,155271.742341104
1661,451481.501855882
1662,430170.286698952
1663,389221.267861773
1664,530661.455254621
1665,325265.8858223
1666,321083.566769767
1667,394747.97036883
1668,341796.48648078
1669,300264.009598747
1670,359265.404110183
1671,252053.777664946
1672,450553.243972705
1673,291306.953479133
1674,235321.420961091
1675,187773.655760747
1676,187000.527914562
1677,215721.29611298
1678,444871.109426321
1679,420962.866708833
1680,338852.32050639
1681,244788.231226803
1682,302479.482783925
1683,179022.929768208
1684,168941.281748757
1685,173098.998672239
1686,169890.14698454
1687,167684.379757205
1688,187529.155362294
1689,193749.33329717
1690,195253.884209436
1691,182925.790144074
1692,253431.830759265
1693,169650.93146212
1694,184306.491707728
1695,162090.569276877
1696,279436.660835894
1697,169479.846172011
1698,355684.054997297
1699,286350.953780029
1700,240559.868561744
1701,260945.686627424
1702,240173.528144286
1703,235150.76180838
1704,276603.118265127
1705,234333.803454526
1706,432827.898471896
1707,215854.737364425
1708,200139.346631757
1709,268641.276638993
1710,225124.446265955
1711,277187.160279577
1712,251571.230860712
1713,287303.627731372
1714,225998.148558655
1715,214608.787007838
1716,174981.756459067
1717,176822.107909842
1718,135278.353875784
1719,206195.86667762
1720,229515.29722743
1721,162202.61007785
1722,123924.226073156
1723,151067.633744047
1724,201817.055121023
1725,235011.379717592
1726,185916.173054825
1727,151055.830020301
1728,170479.076112574
1729,165057.611429926
1730,152356.573332519
1731,113557.942937532
1732,127211.026479825
1733,111800.909601747
1734,126458.447213863
1735,128474.905003694
1736,110532.54611137
1737,332906.254076227
1738,241469.765860097
