"Id","Saleprice"
1461,123700
1462,156900
1463,184000
1464,186100
1465,183100
1466,162900
1467,183100
1468,161400
1469,184800
1470,121700
1471,184500
1472,96000
1473,94900
1474,151600
1475,122000
1476,356900
1477,251300
1478,278100
1479,275000
1480,571400
1481,312000
1482,213100
1483,182200
1484,161400
1485,183100
1486,185300
1487,311500
1488,249700
1489,212000
1490,240600
1491,185400
1492,88900
1493,183000
1494,264500
1495,316300
1496,247100
1497,208500
1498,162100
1499,161200
1500,159000
1501,187300
1502,141800
1503,255400
1504,248500
1505,241000
1506,183900
1507,247100
1508,186100
1509,159800
1510,141000
1511,143800
1512,160600
1513,144400
1514,159000
1515,218800
1516,154500
1517,183100
1518,124600
1519,212000
1520,138400
1521,137600
1522,187300
1523,119200
1524,127500
1525,127900
1526,110300
1527,106100
1528,140100
1529,160500
1530,184800
1531,107000
1532,94000
1533,141800
1534,120800
1535,150000
1536,108000
1537,59400
1538,139900
1539,209500
1540,93300
1541,150800
1542,140200
1543,210300
1544,86700
1545,118500
1546,139400
1547,140200
1548,139300
1549,122100
1550,143700
1551,107800
1552,141900
1553,151900
1554,109600
1555,163700
1556,78600
1557,119700
1558,106000
1559,68800
1560,138100
1561,118000
1562,134900
1563,125000
1564,154500
1565,143000
1566,252100
1567,76400
1568,240900
1569,125400
1570,138500
1571,110700
1572,152200
1573,254200
1574,120500
1575,245700
1576,240600
1577,177500
1578,140500
1579,152400
1580,184600
1581,159800
1582,122700
1583,329500
1584,214800
1585,138500
1586,65900
1587,116700
1588,161200
1589,86300
1590,139100
1591,98100
1592,119400
1593,121000
1594,138300
1595,117600
1596,224400
1597,185500
1598,243500
1599,182200
1600,155300
1601,56500
1602,107000
1603,72000
1604,258500
1605,248200
1606,160000
1607,159100
1608,213100
1609,184400
1610,153100
1611,140100
1612,182000
1613,162000
1614,123700
1615,89800
1616,85500
1617,102200
1618,136600
1619,140500
1620,145800
1621,137400
1622,139300
1623,264400
1624,213300
1625,121200
1626,184600
1627,184600
1628,273300
1629,182200
1630,368600
1631,220900
1632,248500
1633,163700
1634,182200
1635,186700
1636,152200
1637,209500
1638,183700
1639,183100
1640,249100
1641,183100
1642,246300
1643,224400
1644,262800
1645,211200
1646,159800
1647,156100
1648,127900
1649,143000
1650,108900
1651,123900
1652,99000
1653,98800
1654,141000
1655,146600
1656,141000
1657,152200
1658,141800
1659,135100
1660,154500
1661,418200
1662,418200
1663,368100
1664,628700
1665,309200
1666,306700
1667,359500
1668,334300
1669,275100
1670,360800
1671,252200
1672,397300
1673,275700
1674,221700
1675,185400
1676,183800
1677,218500
1678,518700
1679,378100
1680,331100
1681,247600
1682,273400
1683,182000
1684,182200
1685,182200
1686,160000
1687,162200
1688,183700
1689,185400
1690,185400
1691,183100
1692,266900
1693,186500
